raw,canonical,slot,boom_freq
糅合,Put,,459
组装,Put,,459
缀合,Put,,459
编成,Put,,459
美言,Put,,459
耍猴,Put,,459
着重,Put,,459
亲信,Put,,459
设身处地,Put,,459
诿过,Put,,459
通俗来讲,Put,,459
逢场作戏,Put,,459
配戴,Put,,459
长肉,Put,,459
关禁闭,Put,,459
面友,Put,,459
体念,Put,,459
地震烈度,Intensity,,458
强度,Intensity,,458
扣,Button,,458
扣式电池,Button,,458
按钮,Button,,458
暂停键,Button,,458
止闹按钮,Button,,458
烈度,Intensity,,458
烛光,Intensity,,458
发光强度,Intensity,,458
磁钉,Button,,458
纽子,Button,,458
纽扣,Button,,458
纽扣电池,Button,,458
肚脐眼,Button,,458
脐屎,Button,,458
舒眠键,Button,,458
衣扣,Button,,458
起动钮,Button,,458
辐射强度,Intensity,,458
扣子,Button,,458
钮,Button,,458
电流强度,Intensity,,458
电钮,Button,,458
领扣,Button,,458
三句话不离本行,Talk,,457
乱说,Talk,,457
乱讲,Talk,,457
促膝谈心,Talk,,457
傻话,Talk,,457
倾谈,Talk,,457
冷语,Talk,,457
刺刺不休,Talk,,457
动嘴,Talk,,457
口不择言,Talk,,457
口舌,Talk,,457
含糊其词,Talk,,457
呶呶,Talk,,457
呶呶不休,Talk,,457
启奏,Talk,,457
喋喋不休,Talk,,457
丧气话,Talk,,457
嘴皮子,Talk,,457
呓语,Talk,,457
报告,Talk,,457
壮语,Talk,,457
多栽花少栽刺,Talk,,457
大道理,Talk,,457
妄说,Talk,,457
对话,Talk,,457
对谈,Talk,,457
巴三览四,Talk,,457
快板儿,Talk,,457
怪话,Talk,,457
恶舌,Talk,,457
恶言,Talk,,457
恶语,Talk,,457
打哑谜,Talk,,457
扯淡,Talk,,457
扯犊子,Talk,,457
扯谈,Talk,,457
扯鸡巴蛋,Talk,,457
拉家常,Talk,,457
撒呓挣,Talk,,457
畅谈,Talk,,457
东拉西扯,Talk,,457
枕边风,Talk,,457
杨澜,Talk,,457
淘客,Talk,,457
淫词秽语,Talk,,457
淫词亵语,Talk,,457
清谈节目,Talk,,457
滔滔不绝,Talk,,457
满嘴喷粪,Talk,,457
满嘴跑舌头,Talk,,457
滥套子,Talk,,457
滥调,Talk,,457
无厘头,Talk,,457
无所不谈,Talk,,457
煲电话粥,Talk,,457
犯贫,Talk,,457
独角戏,Talk,,457
玩话,Talk,,457
甜言,Talk,,457
甜言蜜语,Talk,,457
疯话,Talk,,457
白扯淡,Talk,,457
直言,Talk,,457
直话,Talk,,457
瞎扯,Talk,,457
瞎扯蛋,Talk,,457
瞎掰,Talk,,457
磨嘴,Talk,,457
磨嘴皮子,Talk,,457
粗语,Talk,,457
精神训话,Talk,,457
约谈,Talk,,457
絮叨,Talk,,457
絮絮叨叨,Talk,,457
纵谈,Talk,,457
纵论,Talk,,457
缠夹不清,Talk,,457
听讲,Talk,,457
胡吣,Talk,,457
胡扯八溜,Talk,,457
胡话,Talk,,457
胡说,Talk,,457
胡说八道,Talk,,457
脱口秀,Talk,,457
腔,Talk,,457
自言自语,Talk,,457
自语,Talk,,457
蛋逼,Talk,,457
蜜语,Talk,,457
蠢话,Talk,,457
言,Talk,,457
言不及义,Talk,,457
话,Talk,,457
话术,Talk,,457
语无伦次,Talk,,457
说,Talk,,457
说上,Talk,,457
说废话,Talk,,457
说东道西,Talk,,457
说话,Talk,,457
说风凉话,Talk,,457
谈,Talk,,457
谈到,Talk,,457
谈及,Talk,,457
谈天说地,Talk,,457
谈得来,Talk,,457
谈笑风生,Talk,,457
谈话,Talk,,457
谈论,Talk,,457
谈起,Talk,,457
谐谈,Talk,,457
讲到,Talk,,457
讲理,Talk,,457
讲话,Talk,,457
丑话,Talk,,457
丑话说在前头,Talk,,457
闲话,Talk,,457
面叙,Talk,,457
骚话,Talk,,457
鬼画符,Talk,,457
鬼话连篇,Talk,,457
疏疏,Sparse,,456
疏落,Sparse,,456
稀少,Sparse,,456
稀疏,Sparse,,456
稀稀拉拉,Sparse,,456
杅,Bowl,,450
棬,Bowl,,450
汤碗,Bowl,,450
瓷碗,Bowl,,450
盛饭,Bowl,,450
碗筷,Bowl,,450
钵盂,Bowl,,450
钵头,Bowl,,450
聚宝盆,Bowl,,450
衣钵,Bowl,,450
超级碗,Bowl,,450
金钵,Bowl,,450
陶盅,Bowl,,450
饭碗,Bowl,,450
鼓盆之戚,Bowl,,450
一饮而尽,Cup,object,447
亚洲杯,Cup,object,447
保温杯,Cup,object,447
免洗杯,Cup,object,447
另当别论,Cup,object,447
合卺,Cup,object,447
卺饮,Cup,object,447
戴维斯杯,Cup,object,447
把酒,Cup,object,447
拱手,Cup,object,447
月亮杯,Cup,object,447
杯,Cup,object,447
杯中物,Cup,object,447
杯具,Cup,object,447
杯套,Cup,object,447
杯面,Cup,object,447
欧洲杯,Cup,object,447
汤姆斯杯,Cup,object,447
奖杯,Cup,object,447
罩杯,Cup,object,447
自酌,Cup,object,447
色盅,Cup,object,447
茶杯,Cup,object,447
莱德杯,Cup,object,447
苏迪曼杯,Cup,object,447
足协杯,Cup,object,447
连卺,Cup,object,447
酒具,Cup,object,447
酒器,Cup,object,447
酒杯,Cup,object,447
酒盅,Cup,object,447
量杯,Cup,object,447
银杯,Cup,object,447
骰盅,Cup,object,447
一丝不苟,Loose,,446
人尽可夫,Loose,,446
嘴不严,Loose,,446
嘴快,Loose,,446
嘴敞,Loose,,446
接触不良,Loose,,446
散,Loose,,446
散兵,Loose,,446
散粉,Loose,,446
散钱,Loose,,446
松,Loose,,446
泡泡袜,Loose,,446
浪女,Loose,,446
淫妇,Loose,,446
烟丝,Loose,,446
烂污货,Loose,,446
留尾巴,Loose,,446
破鞋,Loose,,446
稀松,Loose,,446
肥大,Loose,,446
荷包,Loose,,446
蓬散,Loose,,446
酥松,Loose,,446
长舌,Loose,,446
风流,Loose,,446
骚货,Loose,,446
松动,Loose,,446
松垮,Loose,,446
松散,Loose,,446
松脱,Loose,,446
松软,Loose,,446
三位博士,East,,439
以东,East,,439
光复,East,,439
光复乡,East,,439
半坡,East,,439
半坡遗址,East,,439
卓溪,East,,439
卓溪乡,East,,439
吉安乡,East,,439
咸镜南道,East,,439
哥尼斯堡,East,,439
喷出,Spray,,439
喷池,Spray,,439
喷漆,Spray,,439
喷洒,Spray,,439
喷雾,Spray,,439
四小龙,East,,439
坦噶尼喀湖,East,,439
基辅罗斯,East,,439
寿丰,East,,439
寿丰乡,East,,439
大东亚共荣圈,East,,439
大邱,East,,439
大邱市,East,,439
大邱广域市,East,,439
夷狄,East,,439
富里,East,,439
富里乡,East,,439
寒蝉,East,,439
巧人,East,,439
巴州,East,,439
希尔,East,,439
帝力,East,,439
帽天山,East,,439
庆尚北道,East,,439
扎赉特,East,,439
扎赉特旗,East,,439
打药,Spray,,439
掸邦,East,,439
掸邦高原,East,,439
敖广,East,,439
新城乡,East,,439
昂纳克,East,,439
春武里府,East,,439
东,East,,439
东中国海,East,,439
东亚,East,,439
东亚峰会,East,,439
东亚运动会,East,,439
东亚银行,East,,439
东印度公司,East,,439
东太平洋,East,,439
东夷,East,,439
东密德兰,East,,439
东征,East,,439
东德,East,,439
东方三博士,East,,439
东欧平原,East,,439
东归,East,,439
东洋,East,,439
东海,East,,439
东海岸,East,,439
东海舰队,East,,439
东瀛,East,,439
东乌珠穆沁旗,East,,439
东疆,East,,439
东经,East,,439
东西半球,East,,439
东西南北,East,,439
东西德,East,,439
东西方,East,,439
东部,East,,439
东非,East,,439
东非共同体,East,,439
东非大地堑,East,,439
东非大裂谷,East,,439
东鳞西爪,East,,439
松巴哇,East,,439
松巴哇岛,East,,439
柯尼斯堡,East,,439
梅雨,East,,439
浪花,Spray,,439
清水寺,East,,439
滇东,East,,439
潮州,East,,439
潮汕,East,,439
洒,Spray,,439
班达海,East,,439
瑞穗,East,,439
瑞穗乡,East,,439
神农架,East,,439
神农架地区,East,,439
神农架林区,East,,439
秀林,East,,439
秀林乡,East,,439
胡椒喷雾,Spray,,439
能人,East,,439
花枝,Spray,,439
花莲县,East,,439
华东,East,,439
华东理工大学,East,,439
万荣乡,East,,439
丰滨,East,,439
丰滨乡,East,,439
辽海,East,,439
金刚山,East,,439
防狼喷雾,Spray,,439
云贵高原,East,,439
非洲大裂谷,East,,439
飞沫四溅,Spray,,439
马德拉斯,East,,439
黄梅季,East,,439
乒,Ping,,436
江平,Ping,,436
王平,Ping,,436
西门庆,Ping,,436
郎平,Ping,,436
优伶,Performing,,435
公使,Performing,,435
因公殉职,Performing,,435
演技,Performing,,435
演艺,Performing,,435
卖艺,Performing,,435
主动免疫,Active,,433
主动收入,Active,,433
基拉韦厄,Active,,433
好动,Active,,433
实职,Active,,433
日活用户,Active,,433
有源区,Active,,433
服役,Active,,433
活动桌面,Active,,433
活泼,Active,,433
活火山,Active,,433
活蹦乱跳,Active,,433
活跃,Active,,433
活跃分子,Active,,433
热络,Active,,433
现役,Active,,433
积极,Active,,433
积极分子,Active,,433
积极反应,Active,,433
能动性,Active,,433
自动免疫,Active,,433
蹦跶,Active,,433
阿苏山,Active,,433
高仙芝,Active,,433
龙门山断层,Active,,433
龙门断层,Active,,433
龙腾虎跃,Active,,433
做寿,Celebrate,,432
做满月,Celebrate,,432
做生日,Celebrate,,432
坑木,Prop,,432
大道具,Prop,,432
庆,Celebrate,,432
庆功,Celebrate,,432
庆生,Celebrate,,432
庆祝,Celebrate,,432
庆贺,Celebrate,,432
撑杆,Prop,,432
支柱,Prop,,432
榰,Prop,,432
乐极生悲,Celebrate,,432
橕,Prop,,432
歌舞升平,Celebrate,,432
欢度,Celebrate,,432
欢庆,Celebrate,,432
欢聚,Celebrate,,432
男婚女嫁,Celebrate,,432
装饰道具,Prop,,432
讴歌,Celebrate,,432
过生,Celebrate,,432
过生日,Celebrate,,432
过节,Celebrate,,432
道具,Prop,,432
随身道具,Prop,,432
低调,Quiet,,430
倓,Quiet,,430
安生,Quiet,,430
安适,Quiet,,430
寂寂,Quiet,,430
寂寞,Quiet,,430
寂然,Quiet,,430
寂静,Quiet,,430
幽僻,Quiet,,430
幽寂,Quiet,,430
幽静,Quiet,,430
怗,Quiet,,430
恬淡,Quiet,,430
恬谧,Quiet,,430
恬适,Quiet,,430
恬静,Quiet,,430
悄,Quiet,,430
悄悄,Quiet,,430
悄然无声,Quiet,,430
手举牌,Handheld,,430
扫码枪,Handheld,,430
掌上电脑,Handheld,,430
掌机,Handheld,,430
掞,Quiet,,430
文曲星,Handheld,,430
晏,Quiet,,430
有一句没一句,Quiet,,430
沉潜,Quiet,,430
清幽,Quiet,,430
清恬,Quiet,,430
清净,Quiet,,430
清静,Quiet,,430
澹,Quiet,,430
白腿小隼,Falconet,,430
红腿小隼,Falconet,,430
细,Quiet,,430
谧,Quiet,,430
邃户,Quiet,,430
阒,Quiet,,430
阒寂,Quiet,,430
阒然,Quiet,,430
静寂,Quiet,,430
静悄悄,Quiet,,430
静默,Quiet,,430
抛射物,Projectile,,429
抛射体,Projectile,,429
抛体,Projectile,,429
屉,Drawer,object,428
抽屉,Drawer,object,428
抽斗,Drawer,object,428
六合彩,Mark,,426
出名,Mark,,426
分数,Mark,,426
刻印,Mark,,426
剺,Mark,,426
划下,Mark,,426
勾号,Mark,,426
印,Mark,,426
印痕,Mark,,426
哈克贝利·芬历险记,Mark,,426
问号,Mark,,426
叹号,Mark,,426
唛,Mark,,426
唛头,Mark,,426
圈点,Mark,,426
大山,Mark,,426
对号,Mark,,426
引号,Mark,,426
形迹,Mark,,426
德国马克,Mark,,426
志,Mark,,426
感叹号,Mark,,426
打分,Mark,,426
打钩,Mark,,426
批改,Mark,,426
指印,Mark,,426
斑痕,Mark,,426
暗记,Mark,,426
暗记儿,Mark,,426
标,Mark,,426
标价,Mark,,426
标图,Mark,,426
标明,Mark,,426
标章,Mark,,426
标绘,Mark,,426
标记,Mark,,426
标志,Mark,,426
标点,Mark,,426
标点符号,Mark,,426
流芳百世,Mark,,426
汤姆·索亚历险记,Mark,,426
汤姆索亚历险记,Mark,,426
火印,Mark,,426
烙印,Mark,,426
留别,Mark,,426
留名,Mark,,426
画押,Mark,,426
痕迹,Mark,,426
痘瘢,Mark,,426
瘢,Mark,,426
百分制,Mark,,426
盯市,Mark,,426
符,Mark,,426
符印,Mark,,426
符号,Mark,,426
纹,Mark,,426
美人痣,Mark,,426
考分,Mark,,426
号子,Mark,,426
记号,Mark,,426
评分,Mark,,426
迹,Mark,,426
迹象,Mark,,426
踏步不前,Mark,,426
开天窗,Mark,,426
靶,Mark,,426
马克·吐温,Mark,,426
马可福音,Mark,,426
惊叹号,Mark,,426
麻瘢,Mark,,426
点号,Mark,,426
不打自招,Being,,425
不避斧钺,Being,,425
人五人六,Being,,425
仙人,Being,,425
倒贴,Being,,425
内心,Being,,425
刘金宝,Being,,425
十动然拒,Being,,425
受刑人,Being,,425
噍类,Being,,425
垫付,Being,,425
天人,Being,,425
姑且,Being,,425
宇宙号,Operated,,425
张成泽,Being,,425
手动,Operated,,425
搞头,Being,,425
新婚燕尔,Being,,425
普信,Being,,425
暂且,Being,,425
暂时,Being,,425
标新立异,Being,,425
权且,Being,,425
泡病号,Being,,425
流离遇合,Being,,425
畏罪,Being,,425
痴长,Being,,425
直营店,Operated,,425
精怪,Being,,425
聊且,Being,,425
临场感,Being,,425
自愧不如,Being,,425
自愧弗如,Being,,425
良心发现,Being,,425
装穷叫苦,Being,,425
起见,Being,,425
避雷,Being,,425
一口吃不成胖子,Only,,423
一口吃个胖子,Only,,423
一胎化,Only,,423
三旬九食,Only,,423
三脚猫,Only,,423
不二,Only,,423
不但,Only,,423
不仅,Only,,423
不仅仅,Only,,423
不仅如此,Only,,423
不光,Only,,423
不只,Only,,423
不单,Only,,423
不惟,Only,,423
不特,Only,,423
不独,Only,,423
不经一事，不长一智,Only,,423
不要在一棵树上吊死,Only,,423
不过,Only,,423
中国银联,Only,,423
干煸,Only,,423
人比人，气死人,Only,,423
但,Only,,423
但愿,Only,,423
但愿如此,Only,,423
偏偏,Only,,423
仅,Only,,423
仅作参考,Only,,423
仅供,Only,,423
仅供参考,Only,,423
仅仅,Only,,423
半懂不懂,Only,,423
只,Only,,423
只不过,Only,,423
只是,Only,,423
只消,Only,,423
只顾,Only,,423
可一而不可再,Only,,423
吃空额,Only,,423
吃空饷,Only,,423
唯,Only,,423
唯一,Only,,423
唯有,Only,,423
唯独,Only,,423
啻,Only,,423
单传,Only,,423
单单,Only,,423
单意,Only,,423
单根独苗,Only,,423
因小失大,Only,,423
失独,Only,,423
失独家庭,Only,,423
就是,Only,,423
左不过,Only,,423
巴巴结结,Only,,423
待价而沽,Only,,423
徒具,Only,,423
必经,Only,,423
必经之路,Only,,423
惟,Only,,423
凭票入场,Only,,423
应名,Only,,423
才,Only,,423
按图索骥,Only,,423
挂名,Only,,423
未达一间,Only,,423
治标,Only,,423
清茶,Only,,423
无非,Only,,423
独一,Only,,423
独善其身,Only,,423
独尊儒术,Only,,423
独生,Only,,423
独生子女,Only,,423
独苗,Only,,423
略识之无,Only,,423
当且仅当,Only,,423
当然,Only,,423
百年不遇,Only,,423
秘辛,Only,,423
空名,Only,,423
第,Only,,423
绝无仅有,Only,,423
罢黜百家，独尊儒术,Only,,423
举步维艰,Only,,423
若且唯若,Only,,423
越描越黑,Only,,423
迷糊,Only,,423
金钱挂帅,Only,,423
除非,Only,,423
鸡毛店,Only,,423
非但,Only,,423
非你莫属,Only,,423
非特,Only,,423
非独,Only,,423
非诚勿扰,Only,,423
顺理成章,Only,,423
饮鸩止渴,Only,,423
倒打一耙,Strike,,421
凹造型,Strike,,421
刜,Strike,,421
劈,Strike,,421
劳逸结合,Strike,,421
戳心灌髓,Strike,,421
扻,Strike,,421
拔营,Strike,,421
搔首弄姿,Strike,,421
搕,Strike,,421
摷,Strike,,421
挝,Strike,,421
斩首行动,Strike,,421
核反击,Strike,,421
猛打,Strike,,421
绝食,Strike,,421
绝食抗议,Strike,,421
罢工,Strike,,421
罢市,Strike,,421
罢教,Strike,,421
罢课,Strike,,421
肘击,Strike,,421
角球,Strike,,421
走向,Strike,,421
走向断层,Strike,,421
降旗,Strike,,421
雷击,Strike,,421
静坐罢工,Strike,,421
喷气,Steam,,419
歊,Steam,,419
水汀,Steam,,419
汽,Steam,,419
汽轮机,Steam,,419
汽阀,Steam,,419
焗,Steam,,419
热气,Steam,,419
蒸,Steam,,419
蒸气,Steam,,419
蒸气重整,Steam,,419
蒸汽机车,Steam,,419
馏,Steam,,419
吸把,Plunger,,415
搋子,Plunger,,415
柱塞,Plunger,,415
马桶拔子,Plunger,,415
马桶搋子,Plunger,,415
不打不成相识,Lead,,414
主唱,Lead,,414
主导,Lead,,414
主承销商,Lead,,414
主政,Lead,,414
主演,Lead,,414
主角,Lead,,414
主谋,Lead,,414
倡,Lead,,414
先鞭,Lead,,414
功到自然成,Lead,,414
吃喝嫖赌,Lead,,414
各奔前程,Lead,,414
害得,Lead,,414
导,Lead,,414
导入,Lead,,414
导线,Lead,,414
导致,Lead,,414
帅,Lead,,414
带,Lead,,414
带兵,Lead,,414
带坏,Lead,,414
带歪,Lead,,414
带路,Lead,,414
带领,Lead,,414
引入迷途,Lead,,414
引向,Lead,,414
引导,Lead,,414
引线框架,Lead,,414
引脚,Lead,,414
引起,Lead,,414
引逗,Lead,,414
引领,Lead,,414
打冲锋,Lead,,414
招致,Lead,,414
提头儿,Lead,,414
欲益反损,Lead,,414
牵扶,Lead,,414
牵着鼻子走,Lead,,414
牵头,Lead,,414
率,Lead,,414
率领,Lead,,414
用兵如神,Lead,,414
直通,Lead,,414
笔芯,Lead,,414
统领,Lead,,414
羑,Lead,,414
蛊惑,Lead,,414
通向,Lead,,414
通往,Lead,,414
酿成,Lead,,414
铅,Lead,,414
铅条,Lead,,414
铅矿,Lead,,414
长机,Lead,,414
领,Lead,,414
领先地位,Lead,,414
领导,Lead,,414
领路,Lead,,414
领军,Lead,,414
头条,Lead,,414
头牌,Lead,,414
三维空间,Space,,413
中国国家航天局,Space,,413
仿射空间,Space,,413
位形空间,Space,,413
停车位,Space,,413
切空间,Space,,413
卡仙尼,Space,,413
卡纳维拉尔角,Space,,413
参量空间,Space,,413
向量空间,Space,,413
哈伯太空望远镜,Space,,413
四维空间,Space,,413
国家航天局,Space,,413
国际空间站,Space,,413
垫档,Space,,413
外太空,Space,,413
外层空间,Space,,413
天外来客,Space,,413
天宫,Space,,413
天然呆,Space,,413
太空,Space,,413
太空探索,Space,,413
太空梭,Space,,413
太空漫步,Space,,413
太空站,Space,,413
太空舱,Space,,413
太空游,Space,,413
太空飞船,Space,,413
奋进号,Space,,413
宇宙,Space,,413
宇航,Space,,413
宇航局,Space,,413
对称空间,Space,,413
坐标空间,Space,,413
广告位,Space,,413
弯曲空间,Space,,413
拓扑空间,Space,,413
挑战者号,Space,,413
暖炉,Space,,413
欧洲航天局,Space,,413
泊位,Space,,413
海域,Space,,413
火星快车,Space,,413
版面,Space,,413
发现号,Space,,413
相空间,Space,,413
空格,Space,,413
空白,Space,,413
空间局,Space,,413
空间探测,Space,,413
空间探测器,Space,,413
空间站,Space,,413
篇幅,Space,,413
网盘,Space,,413
线性空间,Space,,413
美国国家航空航天局,Space,,413
美国宇航局,Space,,413
美宇航局,Space,,413
肯尼迪航天中心,Space,,413
航天,Space,,413
航天中心,Space,,413
航天局,Space,,413
航天飞机,Space,,413
舱位,Space,,413
语义空间,Space,,413
超维空间,Space,,413
轨道空间站,Space,,413
阿尔坎塔拉,Space,,413
静区,Space,,413
高维空间,Space,,413
黎曼空间,Space,,413
小槌,Mallet,,412
手锤,Mallet,,412
槌,Mallet,,412
琴锤,Mallet,,412
丁肇中,American,,411
丁韪良,American,,411
伊娃·门德斯,American,,411
伽利略号,American,,411
杰克·伦敦,American,,411
杰西·欧文斯,American,,411
杰西卡·艾尔芭,American,,411
公伤,Sustained,,411
印第安,American,,411
印第安人,American,,411
史特龙,American,,411
史瓦辛格,American,,411
司徒雷登,American,,411
唐纳·川普,American,,411
乔治·索罗斯,American,,411
埃德加·爱伦·坡,American,,411
梦露,American,,411
奇卡诺人,American,,411
奈飞,American,,411
威廉·福克纳,American,,411
宝嘉康蒂,American,,411
崔琦,American,,411
巴布·狄伦,American,,411
帕果帕果,American,,411
张纯如,American,,411
德莱塞,American,,411
惠特妮·休斯顿,American,,411
惠特曼,American,,411
爱迪生,American,,411
爱默生,American,,411
提姆·罗宾斯,American,,411
摩根·弗里曼,American,,411
斯诺登,American,,411
昆汀,American,,411
昆汀·塔伦提诺,American,,411
昆汀·塔伦蒂诺,American,,411
本杰明·富兰克林,American,,411
李国豪,American,,411
李政道,American,,411
查克·诺里斯,American,,411
查加斯病,American,,411
沃尔特·惠特曼,American,,411
泰格·伍兹,American,,411
海伦·凯勒,American,,411
海明威,American,,411
汤姆·罗宾斯,American,,411
洁西卡·艾芭,American,,411
火星哥,American,,411
炮轰,Bombard,,411
特朗普,American,,411
福克纳,American,,411
福斯特,American,,411
索罗斯,American,,411
网飞,American,,411
罗伯特·佛洛斯特,American,,411
美元,American,,411
美剧,American,,411
美国国家标准学会,American,,411
美国存托凭证,American,,411
美国航空,American,,411
美国航空公司,American,,411
美国资讯交换标准码,American,,411
美国运通,American,,411
美属萨摩亚,American,,411
美式橄榄球,American,,411
美式足球,American,,411
美洲国家组织,American,,411
美洲大陆,American,,411
美洲金鸻,American,,411
美洲鸵,American,,411
美制,American,,411
美语,American,,411
美金,American,,411
老虎伍兹,American,,411
花旗参,American,,411
葡萄胸鸭,American,,411
薄瑞光,American,,411
西洋参,American,,411
诺伊曼,American,,411
赛珍珠,American,,411
辉瑞,American,,411
轰击,Bombard,,411
轰炸,Bombard,,411
迪士尼,American,,411
达科塔·芬妮,American,,411
迈克尔·杰克逊,American,,411
关颖珊,American,,411
阿西莫夫,American,,411
陈冲,American,,411
马丁·路德·金,American,,411
高德纳,American,,411
黄以静,American,,411
黄柳霜,American,,411
三角铁,Iron,,409
不锈铁,Iron,,409
废铁,Iron,,409
卷发棒,Iron,,409
烙,Iron,,409
烙铁,Iron,,409
炼铁,Iron,,409
炼铁厂,Iron,,409
熟铁,Iron,,409
熨烫,Iron,,409
烫,Iron,,409
烫斗,Iron,,409
烫衣,Iron,,409
白铁,Iron,,409
自然铜,Iron,,409
举铁,Iron,,409
角砧,Iron,,409
角钢,Iron,,409
角铁,Iron,,409
钴𬭁,Iron,,409
铜墙铁壁,Iron,,409
锒铛,Iron,,409
钢柱,Iron,,409
钢铁侠,Iron,,409
锻铁,Iron,,409
铁塔,Iron,,409
铁幕,Iron,,409
铁律,Iron,,409
铁拳,Iron,,409
铁水,Iron,,409
铁矿,Iron,,409
铁矿石,Iron,,409
铁箍,Iron,,409
铁丝,Iron,,409
铁腕,Iron,,409
铁血宰相,Iron,,409
铁蹄,Iron,,409
铁钩,Iron,,409
铁锨,Iron,,409
铁面,Iron,,409
电棒,Iron,,409
一手,Outside,,408
三星堆,Outside,,408
